id,brewery_id,name,name_kana,name_en,status,confidence,source_id,evidence
6318,4295,腰古井,,,draft,0.8,kumiai_chiba_detail,
6319,4296,東灘,,,draft,0.8,kumiai_chiba_detail,
6320,4297,大多喜城,,,draft,0.8,kumiai_chiba_detail,
6321,4298,木戸泉,,,draft,0.8,kumiai_chiba_detail,
6322,4299,岩の井,,,draft,0.8,kumiai_chiba_detail,
6323,4300,梅一輪,,,draft,0.8,kumiai_chiba_detail,
6324,4301,舞桜,,,draft,0.8,kumiai_chiba_detail,
6325,4302,寒菊,,,draft,0.8,kumiai_chiba_detail,
6326,4303,花いちもんめ,,,draft,0.8,kumiai_chiba_detail,
6327,4304,銚子の誉,,,draft,0.8,kumiai_chiba_detail,
6328,4305,祥兆,,,draft,0.8,kumiai_chiba_detail,
6329,4306,富士乃友,,,draft,0.8,kumiai_chiba_detail,
6330,4308,東薫,,,draft,0.8,kumiai_chiba_detail,
6331,4309,海舟散人,,,draft,0.8,kumiai_chiba_detail,
6332,4310,五人娘,,,draft,0.8,kumiai_chiba_detail,
6333,4311,仁勇,,,draft,0.8,kumiai_chiba_detail,
6334,4312,大姫,,,draft,0.8,kumiai_chiba_detail,
6784,4612,曽我の誉,,,draft,0.95,kumiai_kanagawa_detail,
6785,4613,箱根山,,,draft,0.95,kumiai_kanagawa_detail,
6786,4614,松美酉,,,draft,0.95,kumiai_kanagawa_detail,
6787,4615,丹沢山,,,draft,0.9,kumiai_kanagawa_detail,
6788,4616,菊勇,,,draft,0.95,kumiai_kanagawa_detail,
6789,4616,雨降,,,draft,0.95,kumiai_kanagawa_detail,
6790,4617,白笹鼓,,,draft,0.9,kumiai_kanagawa_detail,
6791,4618,残草蓬萊,,,draft,0.95,kumiai_kanagawa_detail,
6792,4619,盛升,,,draft,0.95,kumiai_kanagawa_detail,
6793,4620,巖乃泉,,,draft,0.9,kumiai_kanagawa_detail,
6794,4621,相模灘,,,draft,0.95,kumiai_kanagawa_detail,
6795,4622,いづみ橋,,,draft,0.95,kumiai_kanagawa_detail,
6796,4623,天青,,,draft,0.95,kumiai_kanagawa_detail,
6955,4695,勝山,,,draft,0.65,kumiai_miyagi_detail,
6956,4695,戦勝政宗,,,draft,0.65,kumiai_miyagi_detail,
6957,4696,鳳陽,,,draft,0.65,kumiai_miyagi_detail,
6958,4697,雪の松島,,,draft,0.65,kumiai_miyagi_detail,
6959,4697,大和蔵,,,draft,0.65,kumiai_miyagi_detail,
6960,4698,宝船浪の音,,,draft,0.65,kumiai_miyagi_detail,
6961,4699,浦霞,,,draft,0.65,kumiai_miyagi_detail,
6962,4700,阿部勘,,,draft,0.65,kumiai_miyagi_detail,
6963,4700,於茂多加男山,,,draft,0.65,kumiai_miyagi_detail,
6964,4700,四季の松島,,,draft,0.65,kumiai_miyagi_detail,
6965,4701,一ノ蔵,,,draft,0.65,kumiai_miyagi_detail,
6966,4701,すず音,,,draft,0.65,kumiai_miyagi_detail,
6967,4702,伯楽星,,,draft,0.65,kumiai_miyagi_detail,
6968,4702,愛宕の松,,,draft,0.65,kumiai_miyagi_detail,
6969,4703,森泉,,,draft,0.6,kumiai_miyagi_detail,
6970,4703,もりいずみ,,,draft,0.6,kumiai_miyagi_detail,
6971,4704,真鶴,,,draft,0.65,kumiai_miyagi_detail,
6972,4704,田林,,,draft,0.65,kumiai_miyagi_detail,
6973,4705,わしが國,,,draft,0.65,kumiai_miyagi_detail,
6974,4705,山和,,,draft,0.65,kumiai_miyagi_detail,
6975,4706,黄金澤,,,draft,0.65,kumiai_miyagi_detail,
6976,4706,橘屋,,,draft,0.65,kumiai_miyagi_detail,
6977,4707,宮寒梅,,,draft,0.65,kumiai_miyagi_detail,
6978,4707,鶯咲,,,draft,0.65,kumiai_miyagi_detail,
6979,4708,天上夢幻,,,draft,0.65,kumiai_miyagi_detail,
6980,4709,栗駒山,,,draft,0.65,kumiai_miyagi_detail,
6981,4709,奥鶴,,,draft,0.65,kumiai_miyagi_detail,
6982,4710,綿屋,,,draft,0.65,kumiai_miyagi_detail,
6983,4711,萩の鶴,,,draft,0.65,kumiai_miyagi_detail,
6984,4711,日輪田,,,draft,0.65,kumiai_miyagi_detail,
6985,4712,澤乃泉,,,draft,0.65,kumiai_miyagi_detail,
6986,4713,金紋両國,,,draft,0.65,kumiai_miyagi_detail,
6987,4713,水鳥記,,,draft,0.65,kumiai_miyagi_detail,
6988,4714,蒼天伝,,,draft,0.65,kumiai_miyagi_detail,
6989,4714,気仙沼男山,,,draft,0.65,kumiai_miyagi_detail,
6990,4714,美禄,,,draft,0.65,kumiai_miyagi_detail,
6991,4715,日高見,,,draft,0.65,kumiai_miyagi_detail,
6992,4716,墨廼江,,,draft,0.6,kumiai_miyagi_detail,
6993,4716,谷風,,,draft,0.6,kumiai_miyagi_detail,
6994,4716,弁慶岬,,,draft,0.6,kumiai_miyagi_detail,
6995,4717,乾坤一,,,draft,0.65,kumiai_miyagi_detail,
6996,4718,蔵王,,,draft,0.65,kumiai_miyagi_detail,
7828,5239,常山,,,draft,0.9,kumiai_fukui_detail,
7829,5240,福千歳,,,draft,0.9,kumiai_fukui_detail,
7830,5241,越の磯,,,draft,0.9,kumiai_fukui_detail,
7831,5242,紗利,,,draft,0.9,kumiai_fukui_detail,
7832,5243,白岳仙,,,draft,0.9,kumiai_fukui_detail,
7833,5244,舞美人,,,draft,0.6,kumiai_fukui_detail,
7834,5245,北の庄,,,draft,0.9,kumiai_fukui_detail,
7835,5246,黒龍,,,draft,0.9,kumiai_fukui_detail,
7836,5246,九頭龍,,,draft,0.9,kumiai_fukui_detail,
7837,5247,越前岬,,,draft,0.9,kumiai_fukui_detail,
7838,5248,白龍,,,draft,0.9,kumiai_fukui_detail,
7839,5249,月丸,,,draft,0.9,kumiai_fukui_detail,
7840,5250,雲乃井,,,draft,0.9,kumiai_fukui_detail,
7841,5251,明乃鶴,,,draft,0.9,kumiai_fukui_detail,
7842,5252,越の鷹,,,draft,0.9,kumiai_fukui_detail,
7843,5253,富久駒,,,draft,0.9,kumiai_fukui_detail,
7844,5254,福喜久,,,draft,0.9,kumiai_fukui_detail,
7845,5255,眞名鶴,,,draft,0.9,kumiai_fukui_detail,
7846,5256,花垣,,,draft,0.9,kumiai_fukui_detail,
7847,5257,一乃谷,,,draft,0.9,kumiai_fukui_detail,
7848,5258,源平,,,draft,0.9,kumiai_fukui_detail,
7849,5259,一本義,,,draft,0.9,kumiai_fukui_detail,
7850,5260,関西,,,draft,0.9,kumiai_fukui_detail,
7851,5261,鳴り瓢,,,draft,0.9,kumiai_fukui_detail,
7852,5262,雪きらら,,,draft,0.9,kumiai_fukui_detail,
7853,5263,梵,,,draft,0.9,kumiai_fukui_detail,
7854,5264,華燭,,,draft,0.9,kumiai_fukui_detail,
7855,5265,富士乃関,,,draft,0.9,kumiai_fukui_detail,
7856,5266,飛鳥井,,,draft,0.9,kumiai_fukui_detail,
7857,5267,加茂栄,,,draft,0.9,kumiai_fukui_detail,
7858,5268,早瀬浦,,,draft,0.9,kumiai_fukui_detail,
8256,5502,五百万石,,,draft,0.9,kumiai_ibaraki_detail,
8257,5502,友寿,,,draft,0.9,kumiai_ibaraki_detail,
8258,5503,福の花,,,draft,0.9,kumiai_ibaraki_detail,
8259,5503,牡丹正宗,,,draft,0.9,kumiai_ibaraki_detail,
8260,5504,金門,,,draft,0.9,kumiai_ibaraki_detail,
8261,5505,君萬代（きみばんだい）,,,draft,0.9,kumiai_ibaraki_detail,
8262,5506,御慶事,,,draft,0.9,kumiai_ibaraki_detail,
8263,5506,十大,,,draft,0.9,kumiai_ibaraki_detail,
8264,5506,ふるさとどぶろく,,,draft,0.9,kumiai_ibaraki_detail,
8265,5507,徳正宗,,,draft,0.9,kumiai_ibaraki_detail,
8266,5507,酒丸,,,draft,0.9,kumiai_ibaraki_detail,
8267,5507,筑波の星,,,draft,0.9,kumiai_ibaraki_detail,
8268,5507,逅(めぐりあい),,,draft,0.9,kumiai_ibaraki_detail,
8269,5507,農(みのり),,,draft,0.9,kumiai_ibaraki_detail,
8270,5507,思い出桜,,,draft,0.9,kumiai_ibaraki_detail,
8271,5507,本格焼酎シェリー樽貯蔵 樽,,,draft,0.9,kumiai_ibaraki_detail,
8272,5507,乙甲混和焼酎 ピュアレディ,,,draft,0.9,kumiai_ibaraki_detail,
8273,5508,武勇,,,draft,0.9,kumiai_ibaraki_detail,
8274,5509,一人娘,,,draft,0.9,kumiai_ibaraki_detail,
8275,5510,清酒 紬美人,,,draft,0.9,kumiai_ibaraki_detail,
8276,5511,瑠璃,,,draft,0.9,kumiai_ibaraki_detail,
8277,5511,京の夢,,,draft,0.9,kumiai_ibaraki_detail,
8278,5511,富士龍,,,draft,0.9,kumiai_ibaraki_detail,
8279,5511,必勝,,,draft,0.9,kumiai_ibaraki_detail,
8280,5512,富久福,,,draft,0.9,kumiai_ibaraki_detail,
8281,5512,結ゆい,,,draft,0.9,kumiai_ibaraki_detail,
8282,5513,郷乃譽,,,draft,0.9,kumiai_ibaraki_detail,
8283,5513,山桜桃,,,draft,0.9,kumiai_ibaraki_detail,
8284,5513,霞山,,,draft,0.9,kumiai_ibaraki_detail,
8285,5513,花薫光,,,draft,0.9,kumiai_ibaraki_detail,
8286,5514,二波山松緑,,,draft,0.9,kumiai_ibaraki_detail,
8287,5515,稲里,,,draft,0.9,kumiai_ibaraki_detail,
8288,5516,精撰白菊,,,draft,0.9,kumiai_ibaraki_detail,
8289,5516,白菊大吟醸,,,draft,0.9,kumiai_ibaraki_detail,
8290,5516,純米吟醸つくばの紅梅一輪,,,draft,0.9,kumiai_ibaraki_detail,
8291,5516,柚子しらぎく,,,draft,0.9,kumiai_ibaraki_detail,
8292,5517,渡 舟(わたりぶね),,,draft,0.9,kumiai_ibaraki_detail,
8293,5517,太平海(たいへいかい),,,draft,0.9,kumiai_ibaraki_detail,
8294,5518,男女川(みなのがわ),,,draft,0.9,kumiai_ibaraki_detail,
8295,5518,すてら,,,draft,0.9,kumiai_ibaraki_detail,
8296,5518,神仙,,,draft,0.9,kumiai_ibaraki_detail,
8297,5519,霧筑波,,,draft,0.9,kumiai_ibaraki_detail,
8298,5519,知可良,,,draft,0.9,kumiai_ibaraki_detail,
8299,5519,福笑,,,draft,0.9,kumiai_ibaraki_detail,
8300,5520,来福,,,draft,0.9,kumiai_ibaraki_detail,
8301,5521,公明,,,draft,0.9,kumiai_ibaraki_detail,
8302,5522,花の井,,,draft,0.9,kumiai_ibaraki_detail,
8303,5522,ふるさとさくら,,,draft,0.9,kumiai_ibaraki_detail,
8304,5522,明笑輝,,,draft,0.9,kumiai_ibaraki_detail,
8305,5523,一品,,,draft,0.9,kumiai_ibaraki_detail,
8306,5523,百歳,,,draft,0.9,kumiai_ibaraki_detail,
8307,5524,月の井,,,draft,0.9,kumiai_ibaraki_detail,
8308,5525,副将軍,,,draft,0.9,kumiai_ibaraki_detail,
8309,5525,漫遊記,,,draft,0.9,kumiai_ibaraki_detail,
8310,5525,百年梅酒,,,draft,0.9,kumiai_ibaraki_detail,
8311,5526,菊盛(きくさかり),,,draft,0.9,kumiai_ibaraki_detail,
8312,5527,清酒 松盛(まつざかり),,,draft,0.9,kumiai_ibaraki_detail,
8313,5527,本格焼酎 よかっぺ,,,draft,0.9,kumiai_ibaraki_detail,
8314,5527,梅酒 西山の里,,,draft,0.9,kumiai_ibaraki_detail,
8315,5528,剛烈,,,draft,0.9,kumiai_ibaraki_detail,
8316,5529,光圀,,,draft,0.9,kumiai_ibaraki_detail,
8317,5529,千姫,,,draft,0.9,kumiai_ibaraki_detail,
8318,5529,朝日正宗,,,draft,0.9,kumiai_ibaraki_detail,
8319,5529,常陸姫,,,draft,0.9,kumiai_ibaraki_detail,
8320,5529,本格焼酎千姫,,,draft,0.9,kumiai_ibaraki_detail,
8321,5529,常陸ワイン,,,draft,0.9,kumiai_ibaraki_detail,
8322,5530,家久長,,,draft,0.9,kumiai_ibaraki_detail,
8323,5531,久慈の山,,,draft,0.9,kumiai_ibaraki_detail,
8324,5532,日乃出鶴,,,draft,0.9,kumiai_ibaraki_detail,
8325,5532,里美人,,,draft,0.9,kumiai_ibaraki_detail,
8326,5533,玉の雫,,,draft,0.9,kumiai_ibaraki_detail,
8327,5533,恵泉,,,draft,0.9,kumiai_ibaraki_detail,
8328,5533,多賀錦,,,draft,0.9,kumiai_ibaraki_detail,
8329,5534,富士大観（ふじたいかん）,,,draft,0.9,kumiai_ibaraki_detail,
8330,5535,二人舞台,,,draft,0.9,kumiai_ibaraki_detail,
8331,5536,富久心(ふくごころ),,,draft,0.9,kumiai_ibaraki_detail,
8350,5569,桜顔,,,draft,0.9,kumiai_iwate_detail,
8351,5570,浜娘,,,draft,0.9,kumiai_iwate_detail,
8352,5570,AKABU,,,draft,0.9,kumiai_iwate_detail,
8353,5571,菊の司,,,draft,0.9,kumiai_iwate_detail,
8354,5571,七福神,,,draft,0.9,kumiai_iwate_detail,
8355,5572,鷲の尾,,,draft,0.9,kumiai_iwate_detail,
8356,5573,月の輪,,,draft,0.9,kumiai_iwate_detail,
8357,5574,廣喜,,,draft,0.9,kumiai_iwate_detail,
8358,5575,吾妻嶺,,,draft,0.9,kumiai_iwate_detail,
8359,5576,堀の井,,,draft,0.9,kumiai_iwate_detail,
8360,5577,喜久盛,,,draft,0.9,kumiai_iwate_detail,
8361,5577,鬼剣舞,,,draft,0.9,kumiai_iwate_detail,
8362,5577,タクシードライバー,,,draft,0.9,kumiai_iwate_detail,
8363,5578,南部関,,,draft,0.9,kumiai_iwate_detail,
8364,5579,岩手誉,,,draft,0.9,kumiai_iwate_detail,
8365,5579,玉の春,,,draft,0.9,kumiai_iwate_detail,
8366,5579,天瓢,,,draft,0.9,kumiai_iwate_detail,
8367,5580,世嬉の一,,,draft,0.9,kumiai_iwate_detail,
8368,5581,磐乃井,,,draft,0.9,kumiai_iwate_detail,
8369,5582,酔仙,,,draft,0.85,kumiai_iwate_detail,
8370,5582,雪っこ,,,draft,0.85,kumiai_iwate_detail,
8371,5583,浜千鳥,,,draft,0.9,kumiai_iwate_detail,
8372,5584,国華,,,draft,0.9,kumiai_iwate_detail,
8373,5585,千両男山,,,draft,0.9,kumiai_iwate_detail,
8374,5586,龍泉八重桜,,,draft,0.9,kumiai_iwate_detail,
8375,5587,福来,,,draft,0.9,kumiai_iwate_detail,
8376,5588,南部美人,,,draft,0.9,kumiai_iwate_detail,
8377,5589,ふわふわ。純米吟醸酒,,,draft,0.9,kumiai_kagawa_detail,
8378,5589,ふふふ。吟醸酒,,,draft,0.9,kumiai_kagawa_detail,
8379,5589,うとうと。純米酒,,,draft,0.9,kumiai_kagawa_detail,
8380,5589,びびび。本醸造,,,draft,0.9,kumiai_kagawa_detail,
8381,5589,春の光,,,draft,0.9,kumiai_kagawa_detail,
8382,5589,はちはち 純米酒,,,draft,0.9,kumiai_kagawa_detail,
8383,5589,ホシガジョウノソラ,,,draft,0.9,kumiai_kagawa_detail,
8384,5589,至宝 森,,,draft,0.9,kumiai_kagawa_detail,
8385,5590,純米大吟醸,,,draft,0.95,kumiai_kagawa_detail,
8386,5590,大吟醸 国重,,,draft,0.95,kumiai_kagawa_detail,
8387,5590,大吟醸 重陽,,,draft,0.95,kumiai_kagawa_detail,
8388,5590,国重シリーズ,,,draft,0.95,kumiai_kagawa_detail,
8389,5590,樫樽貯蔵 讃岐の米焼酎 空海の道,,,draft,0.95,kumiai_kagawa_detail,
8390,5590,ゆず酒,,,draft,0.95,kumiai_kagawa_detail,
8391,5590,かりん酒,,,draft,0.95,kumiai_kagawa_detail,
8392,5591,勇心 純米吟醸9号,,,draft,0.9,kumiai_kagawa_detail,
8393,5591,勇心 純米吟醸14号,,,draft,0.9,kumiai_kagawa_detail,
8394,5591,勇心 純米 山田錦80,,,draft,0.9,kumiai_kagawa_detail,
8395,5591,勇心 純米 おいでまい,,,draft,0.9,kumiai_kagawa_detail,
8396,5591,勇心 純米大吟醸 生酒,,,draft,0.9,kumiai_kagawa_detail,
8397,5592,凱陣,,,draft,0.85,kumiai_kagawa_detail,
8398,5593,煌金陵 純米大吟醸,,,draft,0.95,kumiai_kagawa_detail,
8399,5593,超金陵 大吟醸,,,draft,0.95,kumiai_kagawa_detail,
8400,5593,金陵瀬戸内オリーブ純米吟醸,,,draft,0.95,kumiai_kagawa_detail,
8401,5593,純米大吟醸 大瀬戸の花嫁,,,draft,0.95,kumiai_kagawa_detail,
8402,5593,NIPPON COLORSシリーズ,,,draft,0.95,kumiai_kagawa_detail,
8403,5594,川鶴 吉祥翔鶴,,,draft,0.95,kumiai_kagawa_detail,
8404,5594,川鶴 純米大吟醸,,,draft,0.95,kumiai_kagawa_detail,
8405,5594,川鶴 艶鶴シリーズ,,,draft,0.95,kumiai_kagawa_detail,
8406,5594,川鶴 讃岐くらうでぃ,,,draft,0.95,kumiai_kagawa_detail,
8407,5594,川鶴 上撰,,,draft,0.95,kumiai_kagawa_detail,
8408,5594,川鶴 金印,,,draft,0.95,kumiai_kagawa_detail,
8409,5594,川鶴 炙りいりこ酒,,,draft,0.95,kumiai_kagawa_detail,
8410,5594,川鶴 伝承シリーズ,,,draft,0.95,kumiai_kagawa_detail,
8701,5779,春鹿,,,draft,0.9,kumiai_nara_detail,
8702,5780,豊祝,,,draft,0.9,kumiai_nara_detail,
8703,5781,金嶽,,,draft,0.9,kumiai_nara_detail,
8704,5782,嬉長,,,draft,0.9,kumiai_nara_detail,
8705,5783,菊司,,,draft,0.9,kumiai_nara_detail,
8706,5784,山鶴,,,draft,0.9,kumiai_nara_detail,
8707,5785,黒松稲天,,,draft,0.9,kumiai_nara_detail,
8708,5786,大和郡山,,,draft,0.9,kumiai_nara_detail,
8709,5786,中谷,,,draft,0.9,kumiai_nara_detail,
8710,5787,御代菊,,,draft,0.9,kumiai_nara_detail,
8711,5788,出世男,,,draft,0.9,kumiai_nara_detail,
8712,5789,歓喜光,,,draft,0.9,kumiai_nara_detail,
8713,5790,金鼓,,,draft,0.9,kumiai_nara_detail,
8714,5791,梅乃宿,,,draft,0.9,kumiai_nara_detail,
8715,5792,吉野杉の樽酒,,,draft,0.9,kumiai_nara_detail,
8716,5793,風の森,,,draft,0.9,kumiai_nara_detail,
8717,5793,鷹長,,,draft,0.9,kumiai_nara_detail,
8718,5793,水端,,,draft,0.9,kumiai_nara_detail,
8719,5794,百楽門,,,draft,0.9,kumiai_nara_detail,
8720,5795,櫛羅,,,draft,0.9,kumiai_nara_detail,
8721,5796,松の友,,,draft,0.9,kumiai_nara_detail,
8722,5797,五神,,,draft,0.9,kumiai_nara_detail,
8723,5798,みむろ杉,,,draft,0.9,kumiai_nara_detail,
8724,5798,三諸杉,,,draft,0.9,kumiai_nara_detail,
8725,5798,今西,,,draft,0.9,kumiai_nara_detail,
8726,5799,談山,,,draft,0.75,kumiai_nara_detail,
8727,5800,千代乃松,,,draft,0.9,kumiai_nara_detail,
8728,5801,初霞,,,draft,0.9,kumiai_nara_detail,
8729,5802,猩々,,,draft,0.9,kumiai_nara_detail,
8730,5803,八咫烏,,,draft,0.9,kumiai_nara_detail,
8731,5804,万代老松,,,draft,0.9,kumiai_nara_detail,
9073,5982,浅茅生,,,draft,0.95,kumiai_shiga_detail,
9074,5983,浪乃音,,,draft,0.95,kumiai_shiga_detail,
9075,5984,道灌,,,draft,0.95,kumiai_shiga_detail,
9076,5985,天井川,,,draft,0.95,kumiai_shiga_detail,
9077,5986,御代栄,,,draft,0.95,kumiai_shiga_detail,
9078,5987,神開,,,draft,0.95,kumiai_shiga_detail,
9079,5988,美冨久,,,draft,0.95,kumiai_shiga_detail,
9080,5989,笑四季,,,draft,0.95,kumiai_shiga_detail,
9081,5990,初桜,,,draft,0.6,kumiai_shiga_detail,
9082,5991,貴生娘,,,draft,0.95,kumiai_shiga_detail,
9083,5992,春乃峰,,,draft,0.95,kumiai_shiga_detail,
9084,5993,忍者,,,draft,0.95,kumiai_shiga_detail,
9085,5994,寿々兜,,,draft,0.95,kumiai_shiga_detail,
9086,5995,松の司,,,draft,0.95,kumiai_shiga_detail,
9087,5996,鈴正宗,,,draft,0.9,kumiai_shiga_detail,
9088,5997,大治郎,,,draft,0.95,kumiai_shiga_detail,
9089,5998,喜楽長,,,draft,0.95,kumiai_shiga_detail,
9090,5999,薄桜,,,draft,0.6,kumiai_shiga_detail,
9091,6000,一博,,,draft,0.9,kumiai_shiga_detail,
9092,6001,多賀,,,draft,0.95,kumiai_shiga_detail,
9093,6002,金亀,,,draft,0.95,kumiai_shiga_detail,
9094,6003,旭日,,,draft,0.6,kumiai_shiga_detail,
9095,6004,湖濱,,,draft,0.95,kumiai_shiga_detail,
9096,6005,七本鎗,,,draft,0.95,kumiai_shiga_detail,
9097,6006,北國街道,,,draft,0.95,kumiai_shiga_detail,
9098,6007,竹生嶋,,,draft,0.95,kumiai_shiga_detail,
9099,6008,琵琶の長寿,,,draft,0.95,kumiai_shiga_detail,
9100,6009,松の花,,,draft,0.95,kumiai_shiga_detail,
9101,6010,不老泉,,,draft,0.95,kumiai_shiga_detail,
9102,6011,萩乃露,,,draft,0.95,kumiai_shiga_detail,
9141,6052,今小町,,,draft,0.9,kumiai_tokushima_detail,
9152,6070,黒部峡,,,draft,0.6,kumiai_toyama_detail,
9153,6071,幻の瀧,,,draft,0.9,kumiai_toyama_detail,
9154,6072,銀盤,,,draft,0.9,kumiai_toyama_detail,
9155,6073,北洋,,,draft,0.9,kumiai_toyama_detail,
9156,6074,千代鶴,,,draft,0.9,kumiai_toyama_detail,
9157,6075,IWA 5,,,draft,0.9,kumiai_toyama_detail,
9158,6076,満寿泉,,,draft,0.9,kumiai_toyama_detail,
9159,6077,富美菊,,,draft,0.9,kumiai_toyama_detail,
9160,6078,よしのとも,,,draft,0.9,kumiai_toyama_detail,
9161,6079,風の盆,,,draft,0.9,kumiai_toyama_detail,
9162,6080,おわら娘,,,draft,0.9,kumiai_toyama_detail,
9163,6081,曙,,,draft,0.9,kumiai_toyama_detail,
9164,6082,勝駒,,,draft,0.9,kumiai_toyama_detail,
9165,6083,立山,,,draft,0.9,kumiai_toyama_detail,
9166,6084,若鶴,,,draft,0.9,kumiai_toyama_detail,
9167,6085,太刀山,,,draft,0.9,kumiai_toyama_detail,
9168,6086,北一,,,draft,0.9,kumiai_toyama_detail,
9169,6087,若駒,,,draft,0.9,kumiai_toyama_detail,
9170,6088,成政,,,draft,0.9,kumiai_toyama_detail,
9171,6089,三笑楽,,,draft,0.9,kumiai_toyama_detail,
9396,6160,谷桜,,,draft,0.9,kumiai_yamanashi_detail,
9397,6160,純米大吟醸生酒 古銭屋の酒,,,draft,0.9,kumiai_yamanashi_detail,
9398,6160,サクラサクラ,,,draft,0.9,kumiai_yamanashi_detail,
9399,6160,純米酒 櫻舞,,,draft,0.9,kumiai_yamanashi_detail,
9400,6160,本醸造 櫻守,,,draft,0.9,kumiai_yamanashi_detail,
9401,6161,青煌,,,draft,0.9,kumiai_yamanashi_detail,
9402,6161,武の井,,,draft,0.9,kumiai_yamanashi_detail,
9403,6161,八ヶ岳の舞,,,draft,0.9,kumiai_yamanashi_detail,
9404,6161,太陽の恵み。,,,draft,0.9,kumiai_yamanashi_detail,
9405,6162,甲斐男山,,,draft,0.9,kumiai_yamanashi_detail,
9406,6162,巫女の舞,,,draft,0.9,kumiai_yamanashi_detail,
9407,6162,お館様,,,draft,0.9,kumiai_yamanashi_detail,
9408,6163,福徳長 米だけのす～っと飲めてやさしいお酒,,,draft,0.75,kumiai_yamanashi_detail,
9409,6163,蔵人のかくし酒,,,draft,0.75,kumiai_yamanashi_detail,
9410,6163,福徳長 米だけの酒,,,draft,0.75,kumiai_yamanashi_detail,
9411,6163,蔵人の譽,,,draft,0.75,kumiai_yamanashi_detail,
9412,6164,七賢,,,draft,0.85,kumiai_yamanashi_detail,
9413,6164,純米吟醸 天鵞絨の味,,,draft,0.85,kumiai_yamanashi_detail,
9414,6164,純米大吟醸 大中屋 斗瓶囲い,,,draft,0.85,kumiai_yamanashi_detail,
9415,6164,七賢スパークリング 杜ノ奏,,,draft,0.85,kumiai_yamanashi_detail,
9416,6165,榊正宗,,,draft,0.7,kumiai_yamanashi_detail,
9417,6166,太冠,,,draft,0.75,kumiai_yamanashi_detail,
9418,6166,太冠 大吟醸,,,draft,0.75,kumiai_yamanashi_detail,
9419,6166,太冠 スパークリング,,,draft,0.75,kumiai_yamanashi_detail,
9420,6167,春鶯囀,,,draft,0.9,kumiai_yamanashi_detail,
9421,6167,春鶯囀 純米酒 鷹座巣,,,draft,0.9,kumiai_yamanashi_detail,
9422,6167,春鶯囀のかもさるゝ蔵,,,draft,0.9,kumiai_yamanashi_detail,
9423,6168,本格焼酎 紫芋 黒力,,,draft,0.6,kumiai_yamanashi_detail,
9424,6168,南蛮鬼ごろし,,,draft,0.6,kumiai_yamanashi_detail,
9425,6168,吟大陸,,,draft,0.6,kumiai_yamanashi_detail,
9426,6169,櫂,,,draft,0.85,kumiai_yamanashi_detail,
9427,6169,六波,,,draft,0.85,kumiai_yamanashi_detail,
9428,6169,567(みろく),,,draft,0.85,kumiai_yamanashi_detail,
9429,6169,養老,,,draft,0.85,kumiai_yamanashi_detail,
9430,6169,玉笹,,,draft,0.85,kumiai_yamanashi_detail,
9431,6170,笹一,,,draft,0.8,kumiai_yamanashi_detail,
9432,6170,旦,,,draft,0.8,kumiai_yamanashi_detail,
9433,6171,甲斐の開運,,,draft,0.75,kumiai_yamanashi_detail,
9434,6171,甲斐の開運 雪解流,,,draft,0.75,kumiai_yamanashi_detail,
9435,6172,薩州正宗,,,draft,0.9,kagoshima_hamadasyuzou,
9436,6173,黎明,,,draft,0.95,okinawa_taikokushuzo,
9925,6527,清嘹,,,draft,0.9,kumiai_gunma_detail,
9926,6527,町田酒造,,,draft,0.9,kumiai_gunma_detail,
9927,6528,桂川,,,draft,0.9,kumiai_gunma_detail,
9928,6528,結人,,,draft,0.9,kumiai_gunma_detail,
9929,6529,かんとうのはな,,,draft,0.9,kumiai_gunma_detail,
9930,6529,聖,,,draft,0.9,kumiai_gunma_detail,
9931,6530,不盡泉,,,draft,0.85,kumiai_gunma_detail,
9932,6532,大盃,,,draft,0.9,kumiai_gunma_detail,
9933,6532,榛名山,,,draft,0.9,kumiai_gunma_detail,
9934,6532,夢二ものがたり,,,draft,0.9,kumiai_gunma_detail,
9935,6533,船尾瀧,,,draft,0.85,kumiai_gunma_detail,
9936,6533,霧の榛名,,,draft,0.85,kumiai_gunma_detail,
9937,6535,巖,,,draft,0.9,kumiai_gunma_detail,
9938,6535,上州の寒梅,,,draft,0.9,kumiai_gunma_detail,
9939,6535,十代目作右衛門,,,draft,0.9,kumiai_gunma_detail,
9940,6535,勝運当選,,,draft,0.9,kumiai_gunma_detail,
9941,6536,流輝,,,draft,0.85,kumiai_gunma_detail,
9942,6536,當選,,,draft,0.85,kumiai_gunma_detail,
9943,6536,手造りとうせん,,,draft,0.85,kumiai_gunma_detail,
9944,6536,芳樹,,,draft,0.85,kumiai_gunma_detail,
9945,6536,都初雪,,,draft,0.85,kumiai_gunma_detail,
9946,6536,平井城,,,draft,0.85,kumiai_gunma_detail,
9947,6537,鳳凰聖徳,,,draft,0.9,kumiai_gunma_detail,
9948,6537,城下町小幡,,,draft,0.9,kumiai_gunma_detail,
9949,6537,妙義山,,,draft,0.9,kumiai_gunma_detail,
9950,6538,秘幻,,,draft,0.9,kumiai_gunma_detail,
9951,6538,浅間山,,,draft,0.9,kumiai_gunma_detail,
9952,6538,草津節,,,draft,0.9,kumiai_gunma_detail,
9953,6538,浅間正宗,,,draft,0.9,kumiai_gunma_detail,
9954,6539,貴娘,,,draft,0.9,kumiai_gunma_detail,
